,Sentence #,Word,POS,Tag
168754,,join,VB,O
168755,,what,WP,O
168756,,is,VBZ,O
168757,,intended,VBN,O
168758,,to,TO,O
168759,,be,VB,O
168760,,a,DT,O
168761,,special,JJ,O
168762,,tribute,NN,O
168763,,to,TO,O
168764,,Jesse,NNP,PER
168765,,Owens,NNP,PER
168766,,",",",",O
168767,,who,WP,O
168768,,won,VBD,O
168769,,four,CD,O
168770,,gold,NN,O
168771,,medals,NNS,O
168772,,60,CD,O
168773,,years,NNS,O
168774,,ago,IN,O
168775,,at,IN,O
168776,,the,DT,O
168777,,Berlin,NNP,LOC
168778,,Olympics,NNPS,MISC
168779,Sentence: 6344,-DOCSTART-,-X-,O
168780,,SOCCER,NN,O
168781,,-,:,O
168782,,GROBBELAAR,JJ,PER
168783,,NAMED,VBN,O
168784,,TEMPORARY,NNP,O
168785,,ZIMBABWE,NNP,LOC
168786,,COACH,NNP,O
168787,Sentence: 6345,HARARE,VB,LOC
168788,,1996-08-29,CD,O
168789,,England-based,JJ,MISC
168790,,goalkeeper,NN,O
168791,,Bruce,NNP,PER
168792,,Grobbelaar,NNP,PER
168793,,has,VBZ,O
168794,,been,VBN,O
168795,,appointed,VBN,O
168796,,temporary,JJ,O
168797,,head,NN,O
168798,,coach,NN,O
168799,,of,IN,O
168800,,the,DT,O
168801,,Zimbabwe,NNP,LOC
168802,,national,JJ,O
168803,,soccer,NN,O
168804,,team,NN,O
168805,,for,IN,O
168806,,two,CD,O
168807,,international,JJ,O
168808,,matches,NNS,O
168809,,",",",",O
168810,,the,DT,O
168811,,Zimbabwe,NNP,ORG
168812,,Football,NNP,ORG
168813,,Association,NNP,ORG
168814,,(,(,O
168815,,ZIFA,NNP,ORG
168816,,),),O
168817,,said,VBD,O
168818,,on,IN,O
168819,,Thursday,NNP,O
168820,Sentence: 6346,ZIFA,NNP,ORG
168821,,vice-chairman,NN,O
168822,,Vincent,NNP,PER
168823,,Pamire,NNP,PER
168824,,said,VBD,O
168825,,Grobbelaar,NNP,PER
168826,,would,MD,O
168827,,take,VB,O
168828,,charge,NN,O
168829,,for,IN,O
168830,,a,DT,O
168831,,match,NN,O
168832,,against,IN,O
168833,,Tanzania,NNP,LOC
168834,,in,IN,O
168835,,Harare,NNP,LOC
168836,,on,IN,O
168837,,September,NNP,O
168838,,29,CD,O
168839,,in,IN,O
168840,,the,DT,O
168841,,five-nation,JJ,O
168842,,Castle,NNP,MISC
168843,,Cup,NNP,MISC
168844,,of,IN,MISC
168845,,Africa,NNP,MISC
168846,,tournament,NN,O
168847,,and,CC,O
168848,,an,DT,O
168849,,African,NNP,MISC
168850,,Nations,NNP,MISC
168851,,',POS,MISC
168852,,Cup,NNP,MISC
168853,,first,RB,O
168854,,round,NN,O
168855,,qualifier,NN,O
168856,,against,IN,O
168857,,Sudan,NNP,LOC
168858,,in,IN,O
168859,,Khartoum,NNP,LOC
168860,,on,IN,O
168861,,October,NNP,O
168862,,5,CD,O
168863,Sentence: 6347,Grobbelaar,JJ,PER
168864,,takes,VBZ,O
168865,,over,IN,O
168866,,until,IN,O
168867,,a,DT,O
168868,,permanent,JJ,O
168869,,replacement,NN,O
168870,,is,VBZ,O
168871,,appointed,VBN,O
168872,,for,IN,O
168873,,Zimbabwe,NNP,LOC
168874,,'s,POS,O
168875,,previous,JJ,O
168876,,coach,NN,O
168877,,",",",",O
168878,,Switzerland,NNP,LOC
168879,,'s,POS,O
168880,,Marc,NNP,PER
168881,,Duvillard,NNP,PER
168882,Sentence: 6348,Grobbelaar,NN,PER
168883,,now,RB,O
168884,,plays,VBZ,O
168885,,for,IN,O
168886,,English,JJ,MISC
168887,,second,JJ,O
168888,,division,NN,O
168889,,leaders,NNS,O
168890,,Plymouth,NN,ORG
168891,,Argyle,NNP,ORG
168892,,after,IN,O
168893,,years,NNS,O
168894,,in,IN,O
168895,,the,DT,O
168896,,top,JJ,O
168897,,flight,NN,O
168898,,with,IN,O
168899,,Liverpool,NNPS,ORG
168900,,and,CC,O
168901,,Southampton,NNP,ORG
168902,Sentence: 6349,Grobbelaar,NNP,PER
168903,,",",",",O
168904,,fellow,JJ,O
168905,,goalkeeper,NN,O
168906,,Hans,NNP,PER
168907,,Segers,NNP,PER
168908,,",",",",O
168909,,retired,JJ,O
168910,,striker,NN,O
168911,,John,NNP,PER
168912,,Fashanu,NNP,PER
168913,,and,CC,O
168914,,Malaysian,JJ,MISC
168915,,businessman,NN,O
168916,,Heng,NNP,PER
168917,,Suan,NNP,PER
168918,,Lim,NNP,PER
168919,,pleaded,VBD,O
168920,,not,RB,O
168921,,guilty,JJ,O
168922,,in,IN,O
168923,,May,NNP,O
168924,,to,TO,O
168925,,charges,NNS,O
168926,,of,IN,O
168927,,giving,VBG,O
168928,,or,CC,O
168929,,accepting,VBG,O
168930,,bribes,NNS,O
168931,,to,TO,O
168932,,fix,VB,O
168933,,English,JJ,MISC
168934,,premier,JJ,O
168935,,league,NN,O
168936,,matches,NNS,O
168937,Sentence: 6350,They,PRP,O
168938,,are,VBP,O
168939,,due,JJ,O
168940,,to,TO,O
168941,,stand,VB,O
168942,,trial,NN,O
168943,,next,IN,O
168944,,January,NNP,O
168945,Sentence: 6351,-DOCSTART-,-X-,O
168946,,BASKETBALL,NNP,O
168947,,-,:,O
168948,,OLYMPIAKOS,NNP,ORG
168949,,BEAT,NN,O
168950,,DINAMO,NNP,ORG
168951,,69-60,NNP,O
168952,Sentence: 6352,BELGRADE,VB,LOC
168953,,1996-08-29,CD,O
168954,,Olympiakos,NNS,ORG
168955,,of,IN,O
168956,,Greece,NNP,LOC
168957,,beat,VBD,O
168958,,Russia,NNP,LOC
168959,,'s,POS,O
168960,,Dinamo,NNP,ORG
168961,,69-60,CD,O
168962,,(,(,O
168963,,halftime,NN,O
168964,,35-23,CD,O
168965,,),),O
168966,,in,IN,O
168967,,the,DT,O
168968,,third,JJ,O
168969,,match,NN,O
168970,,of,IN,O
168971,,an,DT,O
168972,,international,JJ,O
168973,,basketball,NN,O
168974,,tournament,NN,O
168975,,on,IN,O
168976,,Thursday,NNP,O
168977,,",",",",O
168978,,qualifying,VBG,O
168979,,for,IN,O
168980,,the,DT,O
168981,,finals,NNS,O
168982,Sentence: 6353,Partizan,NN,ORG
168983,,and,CC,O
168984,,Red,NNP,ORG
168985,,Star,NNP,ORG
168986,,of,IN,O
168987,,Yugoslavia,NNP,LOC
168988,,",",",",O
168989,,Alba,NNP,ORG
168990,,of,IN,O
168991,,Germany,NNP,LOC
168992,,",",",",O
168993,,and,CC,O
168994,,Benetton,NNP,ORG
168995,,of,IN,O
168996,,Italy,NNP,LOC
168997,,are,VBP,O
168998,,also,RB,O
168999,,taking,VBG,O
169000,,part,NN,O
169001,,in,IN,O
169002,,the,DT,O
169003,,event,NN,O
169004,,which,WDT,O
169005,,continues,VBZ,O
169006,,until,IN,O
169007,,Saturday,NNP,O
169008,Sentence: 6354,Add,VB,O
169009,,results,NNS,O
169010,,Partizan,NNP,ORG
169011,,beat,VBD,O
169012,,Benetton,NNP,ORG
169013,,97-94,CD,O
169014,,(,(,O
169015,,halftime,NN,O
169016,,39-32,CD,O
169017,,),),O
169018,Sentence: 6355,Final,NNP,O
169019,,Partizan,NNP,ORG
169020,,v,FW,O
169021,,Olympiakos,NNP,ORG
169022,Sentence: 6356,-DOCSTART-,-X-,O
169023,,SQUASH,NNP,O
169024,,-,:,O
169025,,HONG,NNP,MISC
169026,,KONG,NNP,MISC
169027,,OPEN,NNP,MISC
169028,,SECOND,NNP,O
169029,,ROUND,NNP,O
169030,,RESULTS,NNS,O
169031,Sentence: 6357,HONG,IN,LOC
169032,,KONG,VBG,LOC
169033,,1996-08-29,CD,O
169034,,Second,JJ,O
169035,,round,JJ,O
169036,,results,NNS,O
169037,,in,IN,O
169038,,the,DT,O
169039,,Hong,NNP,MISC
169040,,Kong,NNP,MISC
169041,,Open,NNP,MISC
169042,,on,IN,O
169043,,Thursday,NNP,O
169044,,(,(,O
169045,,prefix,JJ,O
169046,,number,NN,O
169047,,denotes,VBZ,O
169048,,seeding,NN,O
169049,,),),O
169050,,:,:,O
169051,,1,CD,O
169052,,-,:,O
169053,,Jansher,NNP,PER
169054,,Khan,NNP,PER
169055,,(,(,O
169056,,Pakistan,NNP,LOC
169057,,),),O
169058,,beat,VB,O
169059,,Simon,NNP,PER
169060,,Frenz,NNP,PER
169061,,(,(,O
169062,,Germany,NNP,LOC
169063,,),),O
169064,,15-12,CD,O
169065,,15-7,CD,O
169066,,12-15,CD,O
169067,,15-10,JJ,O
169068,,Mark,NNP,PER
169069,,Cairns,NNS,PER
169070,,(,(,O
169071,,England,NNP,LOC
169072,,),),O
169073,,beat,VB,O
169074,,Joseph,NNP,PER
169075,,Kneipp,NNP,PER
169076,,(,(,O
169077,,Australia,NNP,LOC
169078,,),),O
169079,,8-15,CD,O
169080,,15-12,CD,O
169081,,15-8,CD,O
169082,,15-8,CD,O
169083,,Anthony,NNP,PER
169084,,Hill,NNP,PER
169085,,(,(,O
169086,,Australia,NNP,LOC
169087,,),),O
169088,,beat,VB,O
169089,,Mir,NNP,PER
169090,,Zaman,NNP,PER
169091,,Gul,NNP,PER
169092,,(,(,O
169093,,Pakistan,NNP,LOC
169094,,),),O
169095,,15-12,CD,O
169096,,15-11,CD,O
169097,,15-13,CD,O
169098,,Dan,NNP,PER
169099,,Jenson,NNP,PER
169100,,(,(,O
169101,,Australia,NNP,LOC
169102,,),),O
169103,,beat,VB,O
169104,,3,CD,O
169105,,-,:,O
169106,,Brett,NNP,PER
169107,,Martin,NNP,PER
169108,,(,(,O
169109,,Australia,NNP,LOC
169110,,),),O
169111,,15-9,CD,O
169112,,17-14,CD,O
169113,,7-15,CD,O
169114,,9-15,CD,O
169115,,15-14,CD,O
169116,,4,CD,O
169117,,-,:,O
169118,,Peter,NNP,PER
169119,,Nicol,NNP,PER
169120,,(,(,O
169121,,Scotland,NNP,LOC
169122,,),),O
169123,,beat,VB,O
169124,,Jonathon,NNP,PER
169125,,Power,NNP,PER
169126,,(,(,O
169127,,Canada,NNP,LOC
169128,,),),O
169129,,15-10,JJ,O
169130,,15-9,CD,O
169131,,15-9,JJ,O
169132,,7,CD,O
169133,,-,:,O
169134,,Chris,NNP,PER
169135,,Walker,NNP,PER
169136,,(,(,O
169137,,England,NNP,LOC
169138,,),),O
169139,,beat,VB,O
169140,,Amr,NNP,PER
169141,,Shabana,NNP,PER
169142,,(,(,O
169143,,Egypt,NNP,LOC
169144,,),),O
169145,,15-13,CD,O
169146,,15-10,JJ,O
169147,,15-6,CD,O
169148,,Derek,NNP,PER
169149,,Ryan,NNP,PER
169150,,(,(,O
169151,,Ireland,NNP,LOC
169152,,),),O
169153,,beat,VB,O
169154,,Paul,NNP,PER
169155,,Johnson,NNP,PER
169156,,(,(,O
169157,,England,NNP,LOC
169158,,),),O
169159,,10-15,CD,O
169160,,15-5,JJ,O
169161,,12-15,CD,O
169162,,15-12,CD,O
169163,,15-11,CD,O
169164,,2,CD,O
169165,,-,:,O
169166,,Rodney,NNP,PER
169167,,Eyles,NNPS,PER
169168,,(,(,O
169169,,Australia,NNP,LOC
169170,,),),O
169171,,beat,VB,O
169172,,Zubair,NNP,PER
169173,,Jahan,NNP,PER
169174,,Khan,NNP,PER
169175,,(,(,O
169176,,Pakistan,NNP,LOC
169177,,),),O
169178,,15-10,JJ,O
169179,,15-8,CD,O
169180,,9-15,CD,O
169181,,13-15,JJ,O
169182,,15-4,NNP,O
169183,Sentence: 6358,-DOCSTART-,-X-,O
169184,,SOCCER,NN,O
169185,,-,:,O
169186,,RESULTS,NNS,O
169187,,OF,IN,O
169188,,SOUTH,NNP,MISC
169189,,KOREAN,JJ,MISC
169190,,PRO-SOCCER,NN,O
169191,,GAMES,VBZ,O
169192,Sentence: 6359,SEOUL,VB,LOC
169193,,1996-08-29,CD,O
169194,,Results,NNS,O
169195,,of,IN,O
169196,,South,JJ,MISC
169197,,Korean,JJ,MISC
169198,,pro-soccer,NN,O
169199,,games,NNS,O
169200,,played,VBN,O
169201,,on,IN,O
169202,,Wednesday,NNP,O
169203,Sentence: 6360,Chonan,NN,ORG
169204,,4,CD,O
169205,,Anyang,NNP,ORG
169206,,1,CD,O
169207,,(,(,O
169208,,halftime,NN,O
169209,,1-0,CD,O
169210,,),),O
169211,,Suwon,NN,ORG
169212,,4,CD,O
169213,,Pusan,JJ,ORG
169214,,0,CD,O
169215,,(,(,O
169216,,halftime,NN,O
169217,,2-0,CD,O
169218,,),),O
169219,,Standings,NNS,O
169220,,after,IN,O
169221,,games,NNS,O
169222,,played,VBN,O
169223,,on,IN,O
169224,,Wednesday,NNP,O
169225,,(,(,O
169226,,tabulate,NN,O
169227,,under,IN,O
169228,,-,:,O
169229,,won,VBD,O
169230,,",",",",O
169231,,drawn,VBN,O
169232,,",",",",O
169233,,lost,VBD,O
169234,,",",",",O
169235,,goals,NNS,O
169236,,for,IN,O
169237,,",",",",O
169238,,goals,NNS,O
169239,,against,IN,O
169240,,",",",",O
169241,,points,VBZ,O
169242,,),),O
169243,,:,:,O
169244,,W,NNP,O
169245,,D,NNP,O
169246,,L,NNP,O
169247,,G,NNP,O
169248,,/,SYM,O
169249,,F,NN,O
169250,,G,NNP,O
169251,,/,SYM,O
169252,,A,DT,O
169253,,P,NN,O
169254,,Chonan,NN,ORG
169255,,3,CD,O
169256,,0,CD,O
169257,,1,CD,O
169258,,13,CD,O
169259,,10,CD,O
169260,,9,CD,O
169261,,Puchon,NN,ORG
169262,,2,CD,O
169263,,1,CD,O
169264,,0,CD,O
169265,,4,CD,O
169266,,0,CD,O
169267,,7,CD,O
169268,,Suwon,NN,ORG
169269,,1,CD,O
169270,,3,CD,O
169271,,0,CD,O
169272,,7,CD,O
169273,,3,CD,O
169274,,6,CD,O
169275,,Pohang,VBG,ORG
169276,,1,CD,O
169277,,1,CD,O
169278,,1,CD,O
169279,,8,CD,O
169280,,8,CD,O
169281,,4,CD,O
169282,,Ulsan,NN,ORG
169283,,1,CD,O
169284,,0,CD,O
169285,,1,CD,O
169286,,6,CD,O
169287,,6,CD,O
169288,,3,CD,O
169289,,Anyang,VBG,ORG
169290,,0,CD,O
169291,,3,CD,O
169292,,1,CD,O
169293,,6,CD,O
169294,,9,CD,O
169295,,3,CD,O
169296,,Chonnam,NNP,ORG
169297,,0,CD,O
169298,,2,CD,O
169299,,1,CD,O
169300,,4,CD,O
169301,,5,CD,O
169302,,2,CD,O
169303,,Pusan,NN,ORG
169304,,0,CD,O
169305,,2,CD,O
169306,,1,CD,O
169307,,3,CD,O
169308,,7,CD,O
169309,,2,CD,O
169310,,Chonbuk,NNP,ORG
169311,,0,CD,O
169312,,0,CD,O
169313,,2,CD,O
169314,,2,CD,O
169315,,5,CD,O
169316,,0,CD,O
169317,,-DOCSTART-,-X-,O
169318,,BASEBALL,NNP,O
169319,,-,:,O
169320,,RESULTS,NNS,O
169321,,OF,IN,O
169322,,S.,NNP,MISC
169323,,KOREAN,JJ,MISC
169324,,PRO-BASEBALL,NN,O
169325,,GAMES,VBZ,O
169326,Sentence: 6361,SEOUL,VB,LOC
169327,,1996-08-29,CD,O
169328,,Results,NNS,O
169329,,of,IN,O
169330,,South,JJ,MISC
169331,,Korean,JJ,MISC
169332,,pro-baseball,JJ,O
169333,,games,NNS,O
169334,,played,VBN,O
169335,,on,IN,O
169336,,Wednesday,NNP,O
169337,Sentence: 6362,LG,VBG,ORG
169338,,5,CD,O
169339,,OB,NNP,ORG
169340,,1,CD,O
169341,,OB,NNP,ORG
169342,,4,CD,O
169343,,LG,NNP,ORG
169344,,3,CD,O
169345,,Ssangbangwool,NN,ORG
169346,,12,CD,O
169347,,Hanwha,NNP,ORG
169348,,0,CD,O
169349,,Hanwha,NNP,ORG
169350,,12,CD,O
169351,,Ssangbangwool,NNPS,ORG
169352,,5,CD,O
169353,,Lotte,NNP,ORG
169354,,4,CD,O
169355,,Hyundai,NNP,ORG
169356,,0,CD,O
169357,,Samsung,NNP,ORG
169358,,7,CD,O
169359,,Haitai,NNP,ORG
169360,,1,CD,O
169361,,Note,VB,O
169362,,-,:,O
169363,,LG,NNP,ORG
169364,,and,CC,O
169365,,OB,NNP,ORG
169366,,",",",",O
169367,,Ssangbangwool,NNP,ORG
169368,,and,CC,O
169369,,Hanwha,NNP,ORG
169370,,played,VBD,O
169371,,two,CD,O
169372,,games,NNS,O
169373,Sentence: 6363,Standings,NNS,O
169374,,after,IN,O
169375,,games,NNS,O
169376,,played,VBN,O
169377,,on,IN,O
169378,,Wednesday,NNP,O
169379,,(,(,O
169380,,tabulate,NN,O
169381,,under,IN,O
169382,,won,VBD,O
169383,,",",",",O
169384,,drawn,VBN,O
169385,,",",",",O
169386,,lost,VBD,O
169387,,",",",",O
169388,,winning,VBG,O
169389,,percentage,NN,O
169390,,",",",",O
169391,,games,NNS,O
169392,,behind,IN,O
169393,,first,JJ,O
169394,,place,NN,O
169395,,),),O
169396,,W,NNP,O
169397,,D,NNP,O
169398,,L,NNP,O
169399,,PCT,NNP,O
169400,,GB,NNP,O
169401,,Haitai,NNP,ORG
169402,,63,CD,O
169403,,2,CD,O
169404,,42,CD,O
169405,,.598,CD,O
169406,,-,:,O
169407,,Ssangbangwool,NN,ORG
169408,,59,CD,O
169409,,2,CD,O
169410,,48,CD,O
169411,,.500,CD,O
169412,,5,CD,O
169413,,Hanwha,NNP,ORG
169414,,57,CD,O
169415,,1,CD,O
169416,,49,CD,O
169417,,.537,CD,O
169418,,6,CD,O
169419,,1/2,CD,O
169420,,Hyundai,NNP,ORG
169421,,56,CD,O
169422,,5,CD,O
169423,,48,CD,O
169424,,.536,CD,O
169425,,6,CD,O
169426,,1/2,CD,O
169427,,Samsung,NNP,ORG
169428,,48,CD,O
169429,,5,CD,O
169430,,55,CD,O
169431,,.468,CD,O
169432,,14,CD,O
169433,,Lotte,JJ,ORG
169434,,45,CD,O
169435,,6,CD,O
169436,,53,CD,O
169437,,.462,CD,O
169438,,14,CD,O
169439,,1/2,CD,O
169440,,LG,FW,ORG
169441,,45,CD,O
169442,,5,CD,O
169443,,59,CD,O
169444,,.436,CD,O
169445,,17,CD,O
169446,,1/2,CD,O
169447,,OB,NNP,ORG
169448,,42,CD,O
169449,,6,CD,O
169450,,61,CD,O
169451,,.413,CD,O
169452,,20,CD,O
169453,,-DOCSTART-,-X-,O
169454,,TENNIS,NNS,O
169455,,-,:,O
169456,,THURSDAY,NNS,O
169457,,'S,VBZ,O
169458,,RESULTS,NNS,O
169459,,FROM,NNP,O
169460,,THE,NNP,O
169461,,U.S.,NNP,MISC
169462,,OPEN,NNP,MISC
169463,Sentence: 6364,NEW,NNP,LOC
169464,,YORK,NNP,LOC
169465,,1996-08-29,CD,O
169466,,Results,NNS,O
169467,,of,IN,O
169468,,second,JJ,O
169469,,round,JJ,O
169470,,matches,NNS,O
169471,,on,IN,O
169472,,Thursday,NNP,O
169473,,in,IN,O
169474,,the,DT,O
169475,,U.S.,NNP,MISC
169476,,Open,NNP,MISC
169477,,Tennis,NNP,MISC
169478,,Championships,NNP,MISC
169479,,at,IN,O
169480,,the,DT,O
169481,,National,NNP,LOC
169482,,Tennis,NNP,LOC
169483,,Centre,NNP,LOC
169484,,(,(,O
169485,,prefix,JJ,O
169486,,number,NN,O
169487,,denotes,VBZ,O
169488,,seeding,NN,O
169489,,),),O
169490,,:,:,O
169491,,Women,NNS,O
169492,,'s,POS,O
169493,,singles,NNS,O
169494,,Anna,NNP,PER
169495,,Kournikova,NNP,PER
169496,,(,(,O
169497,,Russia,NNP,LOC
169498,,),),O
169499,,beat,VB,O
169500,,Natalia,NNP,PER
169501,,Baudone,NNP,PER
169502,,(,(,O
169503,,Italy,NNP,LOC
169504,,),),O
169505,,6-3,CD,O
169506,,6-3,CD,O
169507,,Rita,NNP,PER
169508,,Grande,NNP,PER
169509,,(,(,O
169510,,Italy,NNP,LOC
169511,,),),O
169512,,beat,VB,O
169513,,Tina,NNP,PER
169514,,Krizan,NNP,PER
169515,,(,(,O
169516,,Slovenia,NNP,LOC
169517,,),),O
169518,,6-2,CD,O
169519,,6-0,CD,O
169520,,Els,NNP,PER
169521,,Callens,NNP,PER
169522,,(,(,O
169523,,Belgium,NNP,LOC
169524,,),),O
169525,,beat,VB,O
169526,,Annabel,NNP,PER
169527,,Ellwood,NNP,PER
169528,,(,(,O
169529,,Australia,NNP,LOC
169530,,),),O
169531,,6-4,CD,O
169532,,1-6,CD,O
169533,,6-1,JJ,O
169534,,Elena,NNP,PER
169535,,Likhovtseva,NNP,PER
169536,,(,(,O
169537,,Russia,NNP,LOC
169538,,),),O
169539,,beat,VB,O
169540,,Lila,NNP,PER
169541,,Osterloh,NNP,PER
169542,,(,(,O
169543,,U.S.,NNP,LOC
169544,,),),O
169545,,6-4,CD,O
169546,,6-2,CD,O
169547,,Sandra,NNP,PER
169548,,Dopfer,NNP,PER
169549,,(,(,O
169550,,Austria,NNP,LOC
169551,,),),O
169552,,beat,VB,O
169553,,Nanne,NNP,PER
169554,,Dahlman,NNP,PER
169555,,(,(,O
169556,,Finland,NNP,LOC
169557,,),),O
169558,,2-6,CD,O
169559,,6-2,CD,O
169560,,6-,CD,O
169561,,3,CD,O
169562,,Men,NN,O
169563,,'s,POS,O
169564,,singles,NNS,O
169565,,13,CD,O
169566,,-,:,O
169567,,Thomas,NNP,PER
169568,,Enqvist,NNP,PER
169569,,(,(,O
169570,,Sweden,NNP,LOC
169571,,),),O
169572,,beat,VB,O
169573,,Guillaume,NNP,PER
169574,,Raoux,NNP,PER
169575,,(,(,O
169576,,France,NNP,LOC
169577,,),),O
169578,,6-3,CD,O
169579,,6-,CD,O
169580,,2,CD,O
169581,,6-3,CD,O
169582,,Sergi,NNP,PER
169583,,Bruguera,NNP,PER
169584,,(,(,O
169585,,Spain,NNP,LOC
169586,,),),O
169587,,beat,VB,O
169588,,Michael,NNP,PER
169589,,Stich,NNP,PER
169590,,(,(,O
169591,,Germany,NNP,LOC
169592,,),),O
169593,,6-3,CD,O
169594,,6-2,CD,O
169595,,6-4,CD,O
169596,,Jakob,NNP,PER
169597,,Hlasek,NNP,PER
169598,,(,(,O
169599,,Switzerland,NNP,LOC
169600,,),),O
169601,,beat,VB,O
169602,,Alberto,NNP,PER
169603,,Berasategui,NNP,PER
169604,,(,(,O
169605,,Spain,NNP,LOC
169606,,),),O
169607,,7-6,CD,O
169608,,(,(,O
169609,,7-5,CD,O
169610,,),),O
169611,,7-6,CD,O
169612,,(,(,O
169613,,9-7,CD,O
169614,,),),O
169615,,6-0,CD,O
169616,,Women,NNS,O
169617,,'s,POS,O
169618,,singles,NNS,O
169619,,",",",",O
169620,,second,JJ,O
169621,,round,NN,O
169622,,1,CD,O
169623,,-,:,O
169624,,Steffi,NNP,PER
169625,,Graf,NNP,PER
169626,,(,(,O
169627,,Germany,NNP,LOC
169628,,),),O
169629,,beat,VB,O
169630,,Karin,NNP,PER
169631,,Kschwendt,NNP,PER
169632,,(,(,O
169633,,Austria,NNP,LOC
169634,,),),O
169635,,6-2,CD,O
169636,,6-1,JJ,O
169637,,Naoko,NNP,PER
169638,,Kijimuta,NNP,PER
169639,,(,(,O
169640,,Japan,NNP,LOC
169641,,),),O
169642,,beat,VB,O
169643,,Alexandra,NNP,PER
169644,,Fusai,NNP,PER
169645,,(,(,O
169646,,France,NNP,LOC
169647,,),),O
169648,,6-4,CD,O
169649,,7-5,CD,O
169650,,Natasha,NN,PER
169651,,Zvereva,NNP,PER
169652,,(,(,O
169653,,Belarus,NNP,LOC
169654,,),),O
169655,,beat,VB,O
169656,,Ai,VBZ,PER
169657,,Sugiyama,NNP,PER
169658,,(,(,O
169659,,Japan,NNP,LOC
169660,,),),O
169661,,4-6,RB,O
169662,,6-4,CD,O
169663,,6-3,CD,O
169664,,14,CD,O
169665,,-,:,O
169666,,Barbara,NNP,PER
169667,,Paulus,NNP,PER
169668,,(,(,O
169669,,Austria,NNP,LOC
169670,,),),O
169671,,beat,VB,O
169672,,Elena,NNP,PER
169673,,Wagner,NNP,PER
169674,,(,(,O
169675,,Germany,NNP,LOC
169676,,),),O
169677,,7-5,CD,O
169678,,7-6,CD,O
169679,,(,(,O
169680,,7-5,CD,O
169681,,),),O
169682,,Petra,NNP,PER
169683,,Langrova,NNP,PER
169684,,(,(,O
169685,,Czech,NNP,LOC
169686,,Republic,NNP,LOC
169687,,),),O
169688,,beat,VB,O
169689,,Naoko,NNP,PER
169690,,Sawamatsu,NNP,PER
169691,,(,(,O
169692,,Japan,NNP,LOC
169693,,),),O
169694,,6-,JJ,O
169695,,4,CD,O
169696,,3-6,CD,O
169697,,7-5,CD,O
169698,,17,CD,O
169699,,-,:,O
169700,,Karina,NNP,PER
169701,,Habsudova,NNP,PER
169702,,(,(,O
169703,,Slovakia,NNP,LOC
169704,,),),O
169705,,beat,VB,O
169706,,Nathalie,NNP,PER
169707,,Dechy,NNP,PER
169708,,(,(,O
169709,,France,NNP,LOC
169710,,),),O
169711,,6-4,CD,O
169712,,6-2,CD,O
169713,,Women,NNS,O
169714,,'s,POS,O
169715,,singles,NNS,O
169716,,",",",",O
169717,,second,JJ,O
169718,,round,NN,O
169719,,7,CD,O
169720,,-,:,O
169721,,Jana,NNP,PER
169722,,Novotna,NNP,PER
169723,,(,(,O
169724,,Czech,NNP,LOC
169725,,Republic,NNP,LOC
169726,,),),O
169727,,beat,VB,O
169728,,Florencia,NNP,PER
169729,,Labat,NNP,PER
169730,,(,(,O
169731,,Argentina,NNP,LOC
169732,,),),O
169733,,6-2,CD,O
169734,,4-6,JJ,O
169735,,6-2,CD,O
169736,,Men,NN,O
169737,,'s,POS,O
169738,,singles,NNS,O
169739,,",",",",O
169740,,second,JJ,O
169741,,round,NN,O
169742,,3,CD,O
169743,,-,:,O
169744,,Thomas,NNP,PER
169745,,Muster,NNP,PER
169746,,(,(,O
169747,,Austria,NNP,LOC
169748,,),),O
169749,,beat,VB,O
169750,,Dirk,NNP,PER
169751,,Dier,NNP,PER
169752,,(,(,O
169753,,Germany,NNP,LOC
169754,,),),O
169755,,6-3,CD,O
169756,,6-2,CD,O
169757,,6-4,CD,O
169758,,Pablo,NNP,PER
169759,,Campana,NNP,PER
169760,,(,(,O
169761,,Ecuador,NNP,LOC
169762,,),),O
169763,,beat,VB,O
169764,,Mark,NNP,PER
169765,,Knowles,NNPS,PER
169766,,(,(,O
169767,,Bahamas,NNPS,LOC
169768,,),),O
169769,,7-6,CD,O
169770,,(,(,O
169771,,7-3,CD,O
169772,,),),O
169773,,3,CD,O
169774,,-,:,O
169775,,6,CD,O
169776,,6-3,CD,O
169777,,6-7,JJ,O
169778,,(,(,O
169779,,3-7,CD,O
169780,,),),O
169781,,6-3,CD,O
169782,,Jason,NNP,PER
169783,,Stoltenberg,NNP,PER
169784,,(,(,O
169785,,Australia,NNP,LOC
169786,,),),O
169787,,beat,VB,O
169788,,Kenneth,NNP,PER
169789,,Carlsen,NNP,PER
169790,,(,(,O
169791,,Denmark,NNP,LOC
169792,,),),O
169793,,6-,JJ,O
169794,,3,CD,O
169795,,7-6,CD,O
169796,,(,(,O
169797,,7-1,CD,O
169798,,),),O
169799,,6-3,CD,O
169800,,Arnaud,NNP,PER
169801,,Boetsch,NNP,PER
169802,,(,(,O
169803,,France,NNP,LOC
169804,,),),O
169805,,beat,VB,O
169806,,Magnus,NNP,PER
169807,,Gustafsson,NNP,PER
169808,,(,(,O
169809,,Sweden,NNP,LOC
169810,,),),O
169811,,7-6,CD,O
169812,,(,(,O
169813,,8-,CD,O
169814,,6,CD,O
169815,,),),O
169816,,6-3,CD,O
169817,,6-1,JJ,O
169818,,Add,VB,O
169819,,Women,NNP,O
